body_abs,body_att,body_def,body_land,clinch_abs,clinch_att,clinch_def,clinch_land,date,decision_method,distance_abs,distance_att,distance_def,distance_land,fight_duration_lastrnd,fight_duration_lastrnd_time,fight_id,fighter_1,fighter_1_id,fighter_2,fighter_2_id,fighter_id,fighter_name,fighter_status,ground_abs,ground_att,ground_def,ground_land,head_abs,head_att,head_def,head_land,kd,leg_abs,leg_att,leg_def,leg_land,location,n_pass,n_rev,n_sub,sig_str_abs,sig_str_att,sig_str_def,sig_str_land,td_abs,td_att,td_def,td_land,time_format,total_str_abs,total_str_att,total_str_def,total_str_land,weight_class,winner
"[1, 1]","[2, 1]","[0, 1]","[1, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","August 03, 2013",Decision - Unanimous,"[3, 4]","[26, 9]","[6, 22]","[4, 3]",3,5:00,bf6857338637013b,Rani Yahya,94527830000ab715,Josh Clopton,48e96d9cea6d4ab0,"94527830000ab715,48e96d9cea6d4ab0","Rani Yahya,Josh Clopton","W,L","[2, 10]","[14, 4]","[2, 4]","[10, 2]","[4, 13]","[33, 12]","[8, 20]","[13, 4]","[0, 0]","[0, 0]","[5, 0]","[0, 5]","[0, 0]","Rio de Janeiro, Brazil","[1, 0]","[503, 199]","[1, 0]","[5, 14]","[40, 13]","[8, 26]","[14, 5]","[0, 2]","[7, 0]","[0, 5]","[2, 0]",3 Rnd (5-5-5),"[57, 135]","[163, 69]","[12, 28]","[135, 57]",Featherweight Bout,Rani Yahya
"[7, 14]","[30, 10]","[3, 16]","[14, 7]","[0, 2]","[7, 5]","[5, 5]","[2, 0]","August 03, 2013",Decision - Unanimous,"[41, 86]","[209, 165]","[124, 123]","[86, 41]",3,5:00,5f2065f737591226,Ian McCall,701e057d63c124d9,Iliarde Santos,14aa21bc82cac57d,"701e057d63c124d9,14aa21bc82cac57d","Ian McCall,Iliarde Santos","W,L","[2, 4]","[10, 2]","[0, 6]","[4, 2]","[32, 34]","[139, 158]","[126, 105]","[34, 32]","[0, 0]","[4, 44]","[57, 4]","[0, 13]","[44, 4]","Rio de Janeiro, Brazil","[0, 0]","[61, 38]","[0, 0]","[43, 92]","[226, 172]","[129, 134]","[92, 43]","[1, 1]","[5, 7]","[6, 4]","[1, 1]",3 Rnd (5-5-5),"[46, 104]","[241, 176]","[130, 137]","[104, 46]",Flyweight Bout,Ian McCall
"[0, 0]","[0, 1]","[1, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","August 03, 2013",Submission,"[7, 4]","[9, 29]","[22, 5]","[4, 7]",1,3:13,3846db1456151f80,Sergio Moraes,1bcaac2d99b90fce,Neil Magny,84b3e7d38f2d2ec5,"1bcaac2d99b90fce,84b3e7d38f2d2ec5","Sergio Moraes,Neil Magny","W,L","[0, 9]","[11, 0]","[0, 2]","[9, 0]","[6, 12]","[19, 27]","[21, 7]","[12, 6]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","Rio de Janeiro, Brazil","[0, 0]","[66, 21]","[1, 0]","[7, 13]","[20, 29]","[22, 7]","[13, 7]","[0, 1]","[1, 0]","[0, 0]","[1, 0]",3 Rnd (5-5-5),"[9, 13]","[20, 31]","[22, 7]","[13, 9]",Welterweight Bout,Sergio Moraes
"[2, 1]","[2, 3]","[1, 1]","[1, 2]","[2, 0]","[0, 3]","[1, 0]","[0, 2]","August 03, 2013",KO/TKO,"[1, 1]","[3, 5]","[4, 2]","[1, 1]",1,2:08,168413032bb51ce0,Amanda Nunes,80fa8218c99f9c58,Sheila Gaff,837d30395faca41e,"80fa8218c99f9c58,837d30395faca41e","Amanda Nunes,Sheila Gaff","W,L","[0, 9]","[13, 0]","[0, 4]","[9, 0]","[1, 9]","[14, 4]","[3, 5]","[9, 1]","[0, 0]","[0, 0]","[0, 1]","[1, 0]","[0, 0]","Rio de Janeiro, Brazil","[0, 0]","[98, 12]","[0, 0]","[3, 10]","[16, 8]","[5, 6]","[10, 3]","[0, 2]","[3, 0]","[0, 1]","[2, 0]",3 Rnd (5-5-5),"[5, 16]","[25, 10]","[5, 9]","[16, 5]",Women's Bantamweight Bout,Amanda Nunes
"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","August 03, 2013",KO/TKO,"[1, 1]","[1, 1]","[0, 0]","[1, 1]",1,0:14,4c6030fafb46330f,Vinny Magalhaes,88a9bc81271ccd89,Anthony Perosh,4b4753d19489297f,"88a9bc81271ccd89,4b4753d19489297f","Vinny Magalhaes,Anthony Perosh","L,W","[7, 0]","[0, 12]","[5, 0]","[0, 7]","[8, 1]","[1, 13]","[5, 0]","[1, 8]","[0, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","Rio de Janeiro, Brazil","[0, 0]","[0, 6]","[0, 0]","[8, 1]","[1, 13]","[5, 0]","[1, 8]","[0, 0]","[0, 0]","[0, 0]","[0, 0]",3 Rnd (5-5-5),"[8, 1]","[1, 13]","[5, 0]","[1, 8]",Light Heavyweight Bout,Anthony Perosh
"[3, 5]","[11, 9]","[6, 6]","[5, 3]","[4, 5]","[8, 5]","[1, 3]","[5, 4]","August 03, 2013",KO/TKO,"[13, 7]","[29, 29]","[16, 22]","[7, 13]",2,1:03,5f9b11f4cb3057f2,John Lineker,c268b2cfebccf652,Jose Maria,b35ba64b6a2bbcb3,"c268b2cfebccf652,b35ba64b6a2bbcb3","John Lineker,Jose Maria","W,L","[2, 10]","[21, 2]","[0, 11]","[10, 2]","[9, 17]","[47, 17]","[8, 30]","[17, 9]","[0, 0]","[7, 0]","[0, 10]","[3, 0]","[0, 7]","Rio de Janeiro, Brazil","[0, 0]","[51, 33]","[0, 1]","[19, 22]","[58, 36]","[17, 36]","[22, 19]","[1, 2]","[2, 5]","[4, 0]","[2, 1]",3 Rnd (5-5-5),"[25, 29]","[65, 44]","[19, 36]","[29, 25]",Flyweight Bout,John Lineker
"[2, 2]","[4, 5]","[3, 2]","[2, 2]","[7, 8]","[10, 13]","[6, 2]","[8, 7]","August 03, 2013",Decision - Unanimous,"[26, 24]","[62, 54]","[28, 38]","[24, 26]",3,5:00,af0327945c9656e0,Thales Leites,cfb65863d5099327,Tom Watson,6809c31286b08d97,"cfb65863d5099327,6809c31286b08d97","Thales Leites,Tom Watson","W,L","[0, 19]","[19, 0]","[0, 0]","[19, 0]","[19, 47]","[85, 48]","[29, 38]","[47, 19]","[0, 0]","[12, 2]","[2, 14]","[2, 0]","[2, 12]","Rio de Janeiro, Brazil","[0, 0]","[603, 74]","[3, 0]","[33, 51]","[91, 67]","[34, 40]","[51, 33]","[0, 5]","[9, 0]","[0, 4]","[5, 0]",3 Rnd (5-5-5),"[36, 98]","[141, 70]","[34, 43]","[98, 36]",Middleweight Bout,Thales Leites
"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","August 03, 2013",Submission,"[0, 3]","[5, 1]","[1, 2]","[3, 0]",1,0:47,1acdcfe32d975f42,Cezar Ferreira,dbc17725b887860a,Thiago Santos,dea070ed4a2a8281,"dbc17725b887860a,dea070ed4a2a8281","Cezar Ferreira,Thiago Santos","W,L","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 3]","[4, 1]","[1, 1]","[3, 0]","[0, 0]","[0, 0]","[1, 0]","[0, 1]","[0, 0]","Rio de Janeiro, Brazil","[0, 0]","[7, 4]","[1, 0]","[0, 3]","[5, 1]","[1, 2]","[3, 0]","[0, 0]","[0, 1]","[1, 0]","[0, 0]",3 Rnd (5-5-5),"[0, 3]","[5, 1]","[1, 2]","[3, 0]",Middleweight Bout,Cezar Ferreira
"[8, 11]","[20, 25]","[17, 9]","[11, 8]","[1, 1]","[3, 3]","[2, 2]","[1, 1]","August 03, 2013",Decision - Unanimous,"[15, 26]","[58, 76]","[61, 32]","[26, 15]",3,5:00,a602962f1dda3205,Lyoto Machida,f7a7f7118d4b01b6,Phil Davis,902ab9197b83d0db,"f7a7f7118d4b01b6,902ab9197b83d0db","Lyoto Machida,Phil Davis","L,W","[5, 0]","[0, 11]","[6, 0]","[0, 5]","[4, 12]","[31, 50]","[46, 19]","[12, 4]","[0, 0]","[9, 4]","[10, 15]","[6, 6]","[4, 9]","Rio de Janeiro, Brazil","[0, 0]","[22, 71]","[0, 0]","[21, 27]","[61, 90]","[69, 34]","[27, 21]","[2, 0]","[0, 10]","[8, 0]","[0, 2]",3 Rnd (5-5-5),"[29, 27]","[61, 98]","[69, 34]","[27, 29]",Light Heavyweight Bout,Phil Davis
"[2, 7]","[8, 5]","[3, 1]","[7, 2]","[3, 0]","[0, 4]","[1, 0]","[0, 3]","August 03, 2013",KO/TKO,"[14, 28]","[78, 112]","[98, 50]","[28, 14]",4,2:00,72e1b3e1224f5314,Jose Aldo,d0f3959b4a9747e6,Chan Sung Jung,c451d67c09c55418,"d0f3959b4a9747e6,c451d67c09c55418","Jose Aldo,Chan Sung Jung","W,L","[0, 4]","[9, 1]","[1, 5]","[4, 0]","[13, 24]","[77, 106]","[93, 53]","[24, 13]","[0, 0]","[2, 1]","[2, 6]","[4, 1]","[1, 2]","Rio de Janeiro, Brazil","[0, 0]","[300, 3]","[0, 0]","[17, 32]","[87, 117]","[100, 55]","[32, 17]","[0, 5]","[6, 0]","[0, 1]","[5, 0]",5 Rnd (5-5-5-5-5),"[42, 43]","[99, 145]","[103, 56]","[43, 42]",UFC Featherweight Title Bout,Jose Aldo
"[7, 8]","[34, 12]","[5, 26]","[8, 7]","[8, 3]","[3, 11]","[3, 0]","[3, 8]","July 27, 2013",Decision - Split,"[44, 23]","[169, 127]","[83, 146]","[23, 44]",3,5:00,b616969d55fb2d7a,Aaron Riley,f2c8ebbeafd45f2b,Justin Salas,9b198c73e3d0d289,"f2c8ebbeafd45f2b,9b198c73e3d0d289","Aaron Riley,Justin Salas","L,W","[2, 0]","[0, 2]","[0, 0]","[0, 2]","[38, 10]","[123, 115]","[77, 113]","[10, 38]","[0, 0]","[9, 8]","[15, 13]","[4, 7]","[8, 9]","Seattle, Washington, USA","[0, 0]","[0, 30]","[0, 0]","[54, 26]","[172, 140]","[86, 146]","[26, 54]","[3, 0]","[0, 9]","[6, 0]","[0, 3]",3 Rnd (5-5-5),"[58, 26]","[172, 144]","[86, 146]","[26, 58]",Lightweight Bout,Justin Salas
"[24, 11]","[11, 24]","[0, 0]","[11, 24]","[34, 8]","[9, 37]","[3, 1]","[8, 34]","July 27, 2013",Decision - Split,"[16, 20]","[67, 45]","[29, 47]","[20, 16]",3,5:00,dbab923a090fe93f,Julie Kedzie,981ab7a0576f76a0,Germaine de Randamie,1d239d571e342453,"981ab7a0576f76a0,1d239d571e342453","Julie Kedzie,Germaine de Randamie","L,W","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[9, 6]","[54, 40]","[31, 48]","[6, 9]","[0, 0]","[17, 11]","[11, 18]","[1, 0]","[11, 17]","Seattle, Washington, USA","[0, 0]","[291, 231]","[0, 0]","[50, 28]","[76, 82]","[32, 48]","[28, 50]","[0, 2]","[9, 0]","[0, 7]","[2, 0]",3 Rnd (5-5-5),"[82, 73]","[127, 115]","[33, 54]","[73, 82]",Women's Bantamweight Bout,Germaine de Randamie
"[26, 27]","[30, 27]","[1, 3]","[27, 26]","[31, 32]","[35, 34]","[3, 3]","[32, 31]","July 27, 2013",Decision - Split,"[56, 41]","[94, 74]","[18, 53]","[41, 56]",3,5:00,c5603628f7ae84d3,Ed Herman,06f36cf4bd97ec77,Trevor Smith,f797f0c57a83353e,"06f36cf4bd97ec77,f797f0c57a83353e","Ed Herman,Trevor Smith","W,L","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[37, 46]","[99, 56]","[19, 53]","[46, 37]","[0, 0]","[24, 0]","[0, 25]","[1, 0]","[0, 24]","Seattle, Washington, USA","[0, 0]","[198, 200]","[1, 1]","[87, 73]","[129, 108]","[21, 56]","[73, 87]","[1, 2]","[5, 5]","[4, 3]","[2, 1]",3 Rnd (5-5-5),"[112, 127]","[187, 136]","[24, 60]","[127, 112]",Middleweight Bout,Ed Herman
"[25, 13]","[19, 43]","[18, 6]","[13, 25]","[0, 0]","[1, 0]","[0, 1]","[0, 0]","July 27, 2013",Decision - Split,"[44, 48]","[125, 142]","[98, 77]","[48, 44]",3,5:00,cf6b9a001b0824de,Yves Edwards,5f04e3d58d9ce982,Daron Cruickshank,5f99b2bafb10305f,"5f04e3d58d9ce982,5f99b2bafb10305f","Yves Edwards,Daron Cruickshank","L,W","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[15, 10]","[79, 95]","[80, 69]","[10, 15]","[0, 0]","[4, 25]","[28, 4]","[0, 3]","[25, 4]","Seattle, Washington, USA","[0, 0]","[0, 0]","[0, 0]","[44, 48]","[126, 142]","[98, 78]","[48, 44]","[0, 0]","[0, 1]","[1, 0]","[0, 0]",3 Rnd (5-5-5),"[44, 48]","[128, 142]","[98, 80]","[48, 44]",Lightweight Bout,Daron Cruickshank
"[8, 4]","[5, 9]","[1, 1]","[4, 8]","[3, 1]","[1, 3]","[0, 0]","[1, 3]","July 27, 2013",KO/TKO,"[30, 22]","[55, 78]","[48, 33]","[22, 30]",2,2:47,7ec61e2b0728e6d4,Mac Danzig,86f582852a5b240a,Melvin Guillard,ccd1299e0345e0ce,"86f582852a5b240a,ccd1299e0345e0ce","Mac Danzig,Melvin Guillard","L,W","[6, 0]","[0, 7]","[1, 0]","[0, 6]","[27, 8]","[39, 75]","[48, 31]","[8, 27]","[0, 1]","[4, 11]","[12, 4]","[0, 1]","[11, 4]","Seattle, Washington, USA","[0, 0]","[13, 40]","[0, 0]","[39, 23]","[56, 88]","[49, 33]","[23, 39]","[0, 0]","[1, 0]","[0, 1]","[0, 0]",3 Rnd (5-5-5),"[43, 24]","[57, 92]","[49, 33]","[24, 43]",Lightweight Bout,Melvin Guillard
"[15, 5]","[8, 19]","[4, 3]","[5, 15]","[4, 0]","[0, 4]","[0, 0]","[0, 4]","July 27, 2013",Decision - Unanimous,"[32, 24]","[77, 87]","[55, 53]","[24, 32]",3,5:00,dbd0ffc84699ad6b,Danny Castillo,d1e7fc58d4225cdf,Tim Means,4b47e71384a9522f,"d1e7fc58d4225cdf,4b47e71384a9522f","Danny Castillo,Tim Means","W,L","[2, 1]","[2, 2]","[0, 1]","[1, 2]","[19, 17]","[68, 70]","[51, 51]","[17, 19]","[0, 0]","[4, 3]","[3, 4]","[0, 0]","[3, 4]","Seattle, Washington, USA","[0, 1]","[336, 41]","[0, 0]","[38, 25]","[79, 93]","[55, 54]","[25, 38]","[0, 6]","[8, 0]","[0, 2]","[6, 0]",3 Rnd (5-5-5),"[126, 59]","[115, 184]","[58, 56]","[59, 126]",Lightweight Bout,Danny Castillo
"[9, 5]","[6, 9]","[0, 1]","[5, 9]","[0, 1]","[1, 0]","[0, 0]","[1, 0]","July 27, 2013",Submission,"[17, 23]","[51, 31]","[14, 28]","[23, 17]",2,4:59,900ae72adbf7c49f,Michael Chiesa,c58f51dedb310998,Jorge Masvidal,47b9e0e7703a4868,"c58f51dedb310998,47b9e0e7703a4868","Michael Chiesa,Jorge Masvidal","L,W","[7, 0]","[1, 7]","[0, 1]","[0, 7]","[15, 18]","[46, 29]","[14, 28]","[18, 15]","[1, 0]","[0, 1]","[1, 0]","[0, 0]","[1, 0]","Seattle, Washington, USA","[0, 0]","[162, 192]","[0, 2]","[24, 24]","[53, 38]","[14, 29]","[24, 24]","[0, 2]","[5, 0]","[0, 3]","[2, 0]",3 Rnd (5-5-5),"[66, 35]","[66, 86]","[20, 31]","[35, 66]",Lightweight Bout,Jorge Masvidal
"[4, 1]","[1, 4]","[0, 0]","[1, 4]","[5, 1]","[2, 5]","[0, 1]","[1, 5]","July 27, 2013",KO/TKO,"[4, 6]","[9, 8]","[4, 3]","[6, 4]",2,3:57,c543563958093446,Liz Carmouche,51a0c09cbe9b8472,Jessica Andrade,6a1901c62ab3870f,"51a0c09cbe9b8472,6a1901c62ab3870f","Liz Carmouche,Jessica Andrade","W,L","[1, 43]","[72, 2]","[1, 29]","[43, 1]","[3, 45]","[78, 8]","[5, 33]","[45, 3]","[0, 0]","[3, 4]","[4, 3]","[0, 0]","[4, 3]","Seattle, Washington, USA","[0, 0]","[472, 21]","[1, 1]","[10, 50]","[83, 15]","[5, 33]","[50, 10]","[1, 3]","[3, 1]","[0, 0]","[3, 1]",3 Rnd (5-5-5),"[14, 114]","[166, 20]","[6, 52]","[114, 14]",Women's Bantamweight Bout,Liz Carmouche
"[2, 5]","[6, 3]","[1, 1]","[5, 2]","[1, 6]","[7, 2]","[1, 1]","[6, 1]","July 27, 2013",KO/TKO,"[9, 21]","[37, 40]","[31, 16]","[21, 9]",2,0:24,f747701638da90ae,Robbie Lawler,f2925e6db404bf1d,Bobby Voelker,fb8a3025ae722e64,"f2925e6db404bf1d,fb8a3025ae722e64","Robbie Lawler,Bobby Voelker","W,L","[0, 1]","[2, 0]","[0, 1]","[1, 0]","[6, 22]","[39, 35]","[29, 17]","[22, 6]","[1, 0]","[2, 1]","[1, 4]","[2, 0]","[1, 2]","Seattle, Washington, USA","[0, 0]","[73, 0]","[0, 0]","[10, 28]","[46, 42]","[32, 18]","[28, 10]","[0, 1]","[1, 0]","[0, 0]","[1, 0]",3 Rnd (5-5-5),"[11, 32]","[51, 44]","[33, 19]","[32, 11]",Welterweight Bout,Robbie Lawler
"[2, 9]","[16, 5]","[3, 7]","[9, 2]","[1, 2]","[3, 3]","[2, 1]","[2, 1]","July 27, 2013",Decision - Unanimous,"[17, 44]","[115, 93]","[76, 71]","[44, 17]",3,5:00,3f14c96ea899321d,Rory MacDonald,cbd5d3cdd862e90e,Jake Ellenberger,d81ac739417d7f53,"cbd5d3cdd862e90e,d81ac739417d7f53","Rory MacDonald,Jake Ellenberger","W,L","[1, 0]","[0, 1]","[0, 0]","[0, 1]","[16, 37]","[102, 89]","[73, 65]","[37, 16]","[0, 0]","[1, 0]","[0, 3]","[2, 0]","[0, 1]","Seattle, Washington, USA","[0, 0]","[0, 63]","[0, 0]","[19, 46]","[118, 97]","[78, 72]","[46, 19]","[1, 0]","[1, 3]","[2, 1]","[0, 1]",3 Rnd (5-5-5),"[27, 48]","[120, 106]","[79, 72]","[48, 27]",Welterweight Bout,Rory MacDonald
"[11, 23]","[28, 14]","[3, 5]","[23, 11]","[10, 10]","[15, 13]","[3, 5]","[10, 10]","July 27, 2013",Submission,"[16, 25]","[42, 53]","[37, 17]","[25, 16]",5,3:43,edc00a33666b0b59,Demetrious Johnson,8a304bfd6bf04a57,John Moraga,92437c6775b3f7d1,"8a304bfd6bf04a57,92437c6775b3f7d1","Demetrious Johnson,John Moraga","W,L","[6, 32]","[38, 10]","[4, 6]","[32, 6]","[13, 20]","[39, 53]","[40, 19]","[20, 13]","[0, 0]","[8, 24]","[28, 9]","[1, 4]","[24, 8]","Seattle, Washington, USA","[0, 0]","[816, 117]","[3, 0]","[32, 67]","[95, 76]","[44, 28]","[67, 32]","[1, 12]","[12, 5]","[4, 0]","[12, 1]",5 Rnd (5-5-5-5-5),"[53, 112]","[150, 103]","[50, 38]","[112, 53]",UFC Flyweight Title Bout,Demetrious Johnson
"[3, 1]","[3, 4]","[1, 2]","[1, 3]","[0, 2]","[2, 0]","[0, 0]","[2, 0]","July 06, 2013",KO/TKO,"[14, 11]","[52, 28]","[14, 41]","[11, 14]",1,4:59,faca931257ad2e92,Seth Baczynski,fd5b6598a3b70c0a,Brian Melancon,eee7dafac7d672b5,"fd5b6598a3b70c0a,eee7dafac7d672b5","Seth Baczynski,Brian Melancon","L,W","[10, 0]","[0, 14]","[4, 0]","[0, 10]","[17, 8]","[47, 34]","[17, 39]","[8, 17]","[0, 1]","[4, 4]","[4, 4]","[0, 0]","[4, 4]","Las Vegas, Nevada, USA","[0, 0]","[16, 100]","[0, 0]","[24, 13]","[54, 42]","[18, 41]","[13, 24]","[1, 0]","[1, 1]","[0, 1]","[0, 1]",3 Rnd (5-5-5),"[30, 14]","[55, 48]","[18, 41]","[14, 30]",Welterweight Bout,Brian Melancon
"[6, 17]","[21, 9]","[3, 4]","[17, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","July 06, 2013",KO/TKO,"[19, 49]","[89, 42]","[23, 40]","[49, 19]",2,1:44,005723fb99440272,Edson Barboza,64a50dad704d1d49,Rafaello Oliveira,15b1b21cd743d652,"64a50dad704d1d49,15b1b21cd743d652","Edson Barboza,Rafaello Oliveira","W,L","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[13, 9]","[40, 33]","[20, 31]","[9, 13]","[1, 0]","[0, 23]","[28, 0]","[0, 5]","[23, 0]","Las Vegas, Nevada, USA","[0, 0]","[13, 2]","[0, 0]","[19, 49]","[89, 42]","[23, 40]","[49, 19]","[0, 0]","[0, 5]","[5, 0]","[0, 0]",3 Rnd (5-5-5),"[19, 49]","[89, 42]","[23, 40]","[49, 19]",Lightweight Bout,Edson Barboza
"[2, 0]","[0, 2]","[0, 0]","[0, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","July 06, 2013",KO/TKO,"[3, 1]","[1, 3]","[0, 0]","[1, 3]",1,0:17,c5de5c3633a0bfce,Gabriel Gonzaga,270b89c00ef0c55c,Dave Herman,cbd6f1abf955e628,"270b89c00ef0c55c,cbd6f1abf955e628","Gabriel Gonzaga,Dave Herman","W,L","[0, 2]","[2, 0]","[0, 0]","[2, 0]","[0, 3]","[3, 0]","[0, 0]","[3, 0]","[1, 0]","[1, 0]","[0, 1]","[0, 0]","[0, 1]","Las Vegas, Nevada, USA","[0, 0]","[3, 0]","[0, 0]","[3, 3]","[3, 3]","[0, 0]","[3, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]",3 Rnd (5-5-5),"[3, 5]","[5, 3]","[0, 0]","[5, 3]",Heavyweight Bout,Gabriel Gonzaga
"[4, 9]","[11, 5]","[1, 2]","[9, 4]","[3, 6]","[6, 6]","[3, 0]","[6, 3]","July 06, 2013",Decision - Unanimous,"[40, 60]","[120, 122]","[82, 60]","[60, 40]",3,5:00,86bbe429ae27d913,Norman Parke,14ff46596ad80609,Kazuki Tokudome,c4af2feb4b58bc3b,"14ff46596ad80609,c4af2feb4b58bc3b","Norman Parke,Kazuki Tokudome","W,L","[0, 2]","[2, 0]","[0, 0]","[2, 0]","[26, 50]","[105, 110]","[84, 55]","[50, 26]","[0, 0]","[13, 9]","[12, 13]","[0, 3]","[9, 13]","Las Vegas, Nevada, USA","[1, 0]","[283, 158]","[0, 0]","[43, 68]","[128, 128]","[85, 60]","[68, 43]","[1, 2]","[13, 5]","[4, 11]","[2, 1]",3 Rnd (5-5-5),"[59, 77]","[137, 149]","[90, 60]","[77, 59]",Lightweight Bout,Norman Parke
"[9, 7]","[10, 9]","[0, 3]","[7, 9]","[12, 6]","[8, 14]","[2, 2]","[6, 12]","July 06, 2013",Decision - Split,"[46, 24]","[58, 78]","[32, 34]","[24, 46]",3,5:00,701279417e0bf776,Chris Leben,d43a048a880efdff,Andrew Craig,8a70ceb3edbe757b,"d43a048a880efdff,8a70ceb3edbe757b","Chris Leben,Andrew Craig","L,W","[6, 0]","[0, 9]","[3, 0]","[0, 6]","[50, 17]","[45, 87]","[37, 28]","[17, 50]","[0, 0]","[5, 6]","[11, 5]","[0, 5]","[6, 5]","Las Vegas, Nevada, USA","[0, 0]","[301, 205]","[0, 0]","[64, 30]","[66, 101]","[37, 36]","[30, 64]","[2, 0]","[7, 3]","[1, 7]","[0, 2]",3 Rnd (5-5-5),"[120, 127]","[172, 160]","[40, 45]","[127, 120]",Middleweight Bout,Andrew Craig
"[6, 6]","[9, 10]","[4, 3]","[6, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","July 06, 2013",KO/TKO,"[24, 29]","[79, 140]","[116, 50]","[29, 24]",3,2:24,c3601529b7a7d489,Cub Swanson,d247691a6c0e9034,Dennis Siver,5f87a5c00b3d17ed,"d247691a6c0e9034,5f87a5c00b3d17ed","Cub Swanson,Dennis Siver","W,L","[2, 14]","[22, 4]","[2, 8]","[14, 2]","[10, 32]","[81, 111]","[101, 49]","[32, 10]","[1, 0]","[10, 5]","[11, 23]","[13, 6]","[5, 10]","Las Vegas, Nevada, USA","[0, 1]","[63, 194]","[0, 0]","[26, 43]","[101, 144]","[118, 58]","[43, 26]","[1, 1]","[1, 4]","[3, 0]","[1, 1]",3 Rnd (5-5-5),"[54, 47]","[105, 174]","[120, 58]","[47, 54]",Featherweight Bout,Cub Swanson
"[9, 31]","[35, 16]","[7, 4]","[31, 9]","[10, 12]","[23, 16]","[6, 11]","[12, 10]","July 06, 2013",Decision - Unanimous,"[11, 5]","[15, 22]","[11, 10]","[5, 11]",3,5:00,8c124a6196e39ad8,Mark Munoz,179f1948dc234f1f,Tim Boetsch,c80095f6092271a7,"179f1948dc234f1f,c80095f6092271a7","Mark Munoz,Tim Boetsch","W,L","[2, 52]","[64, 3]","[1, 12]","[52, 2]","[9, 36]","[64, 20]","[11, 28]","[36, 9]","[0, 0]","[5, 2]","[3, 5]","[0, 1]","[2, 5]","Las Vegas, Nevada, USA","[0, 1]","[566, 179]","[2, 3]","[23, 69]","[102, 41]","[18, 33]","[69, 23]","[1, 5]","[10, 3]","[2, 5]","[5, 1]",3 Rnd (5-5-5),"[50, 132]","[171, 69]","[19, 39]","[132, 50]",Middleweight Bout,Mark Munoz
"[3, 10]","[13, 5]","[2, 3]","[10, 3]","[6, 18]","[20, 6]","[0, 2]","[18, 6]","July 06, 2013",Decision - Unanimous,"[5, 25]","[55, 22]","[17, 30]","[25, 5]",3,5:00,b57f68fa967fa59e,Tim Kennedy,3c660c90d48fc80d,Roger Gracie,a6bbd3df469c6bea,"3c660c90d48fc80d,a6bbd3df469c6bea","Tim Kennedy,Roger Gracie","W,L","[1, 11]","[17, 1]","[0, 6]","[11, 1]","[8, 21]","[49, 22]","[14, 28]","[21, 8]","[0, 0]","[1, 23]","[30, 2]","[1, 7]","[23, 1]","Las Vegas, Nevada, USA","[1, 0]","[371, 206]","[0, 0]","[12, 54]","[92, 29]","[17, 38]","[54, 12]","[2, 2]","[4, 4]","[2, 2]","[2, 2]",3 Rnd (5-5-5),"[14, 101]","[145, 31]","[17, 44]","[101, 14]",Middleweight Bout,Tim Kennedy
"[7, 23]","[29, 17]","[10, 6]","[23, 7]","[5, 4]","[5, 6]","[1, 1]","[4, 5]","July 06, 2013",Decision - Unanimous,"[31, 61]","[122, 117]","[86, 61]","[61, 31]",3,5:00,6453b20a65c62cfe,Frankie Edgar,f2688492b9a525a3,Charles Oliveira,07225ba28ae309b6,"f2688492b9a525a3,07225ba28ae309b6","Frankie Edgar,Charles Oliveira","W,L","[2, 16]","[19, 2]","[0, 3]","[16, 2]","[27, 53]","[112, 101]","[74, 59]","[53, 27]","[0, 0]","[4, 5]","[5, 7]","[3, 0]","[5, 4]","Las Vegas, Nevada, USA","[0, 0]","[303, 1]","[0, 1]","[38, 81]","[146, 125]","[87, 65]","[81, 38]","[0, 2]","[5, 4]","[4, 3]","[2, 0]",3 Rnd (5-5-5),"[59, 114]","[182, 146]","[87, 68]","[114, 59]",Featherweight Bout,Frankie Edgar
